pna_frequency_axis,pna_power,pna_tr1_linear_magnitude,pna_tr1_magnitude,pna_tr1_phase,pna_tr1_unwrapped_phase
3649220000.0,-30.0,2.7570719718933105,8.808961868286133,-89.93867492675781,-89.93867492675781
3649260000.0,-30.0,2.755155324935913,8.802921295166016,-90.54850006103516,-90.54850006103516
3649300000.0,-30.0,2.751858949661255,8.792523384094238,-91.0822525024414,-91.0822525024414
3649340000.0,-30.0,2.743732213973999,8.766834259033203,-91.7603530883789,-91.7603530883789
3649380000.0,-30.0,2.739888906478882,8.754659652709961,-92.26651000976562,-92.26651000976562
3649420000.0,-30.0,2.7340993881225586,8.736286163330078,-92.96468353271484,-92.96468353271484
3649460000.0,-30.0,2.7270455360412598,8.713848114013672,-93.51519012451172,-93.51519012451172
3649500000.0,-30.0,2.721403121948242,8.695858001708984,-94.07599639892578,-94.07599639892578
3649540000.0,-30.0,2.727972984313965,8.716800689697266,-94.79592895507812,-94.79592895507812
3649580000.0,-30.0,2.7254838943481445,8.708871841430664,-95.41570281982422,-95.41570281982422
3649620000.0,-30.0,2.717556953430176,8.683573722839355,-96.0491943359375,-96.0491943359375
3649660000.0,-30.0,2.7157440185546875,8.677776336669922,-96.6900863647461,-96.6900863647461
3649700000.0,-30.0,2.7148005962371826,8.674758911132812,-97.18988800048828,-97.18988800048828
3649740000.0,-30.0,2.710015296936035,8.659435272216797,-97.8597640991211,-97.8597640991211
3649780000.0,-30.0,2.704765558242798,8.642592430114746,-98.57193756103516,-98.57193756103516
3649820000.0,-30.0,2.7067761421203613,8.649046897888184,-99.22405242919922,-99.22405242919922
3649860000.0,-30.0,2.709557056427002,8.657965660095215,-99.79556274414062,-99.79556274414062
3649900000.0,-30.0,2.7062220573425293,8.647268295288086,-100.44666290283203,-100.44666290283203
3649940000.0,-30.0,2.7049622535705566,8.643224716186523,-101.08759307861328,-101.08759307861328
3649980000.0,-30.0,2.703369140625,8.638107299804688,-101.73564147949219,-101.73564147949219
3650020000.0,-30.0,2.704655647277832,8.642239570617676,-102.32955932617188,-102.32955932617188
3650060000.0,-30.0,2.696981430053711,8.617558479309082,-102.93281555175781,-102.93281555175781
3650100000.0,-30.0,2.694634199142456,8.60999584197998,-103.6181869506836,-103.6181869506836
3650140000.0,-30.0,2.6895334720611572,8.593539237976074,-104.23860168457031,-104.23860168457031
3650180000.0,-30.0,2.690150737762451,8.595532417297363,-104.80258178710938,-104.80258178710938
3650220000.0,-30.0,2.676433563232422,8.551129341125488,-105.32173919677734,-105.32173919677734
3650260000.0,-30.0,2.670527219772339,8.531940460205078,-105.98036193847656,-105.98036193847656
3650300000.0,-30.0,2.668133020401001,8.524149894714355,-106.52034759521484,-106.52034759521484
3650340000.0,-30.0,2.6660232543945312,8.517278671264648,-107.1873779296875,-107.1873779296875
3650380000.0,-30.0,2.663684606552124,8.509655952453613,-107.9483871459961,-107.9483871459961
3650420000.0,-30.0,2.660362720489502,8.49881649017334,-108.55926513671875,-108.55926513671875
3650460000.0,-30.0,2.65993332862854,8.497415542602539,-109.1600112915039,-109.1600112915039
3650500000.0,-30.0,2.6548500061035156,8.480799674987793,-109.7596206665039,-109.7596206665039
3650540000.0,-30.0,2.651984930038452,8.471421241760254,-110.25521850585938,-110.25521850585938
3650580000.0,-30.0,2.6462745666503906,8.45269775390625,-110.91255187988281,-110.91255187988281
3650620000.0,-30.0,2.646742582321167,8.45423412322998,-111.62615966796875,-111.62615966796875
3650660000.0,-30.0,2.647505044937134,8.456735610961914,-112.2248306274414,-112.2248306274414
3650700000.0,-30.0,2.6488113403320312,8.461020469665527,-112.91622924804688,-112.91622924804688
3650740000.0,-30.0,2.64481258392334,8.447897911071777,-113.6029052734375,-113.6029052734375
3650780000.0,-30.0,2.646303176879883,8.452792167663574,-114.21257781982422,-114.21257781982422
3650820000.0,-30.0,2.6418111324310303,8.438035011291504,-114.73055267333984,-114.73055267333984
3650860000.0,-30.0,2.635402202606201,8.416937828063965,-115.444091796875,-115.444091796875
3650900000.0,-30.0,2.6365628242492676,8.420762062072754,-116.07813262939453,-116.07813262939453
3650940000.0,-30.0,2.6300058364868164,8.399134635925293,-116.83191680908203,-116.83191680908203
3650980000.0,-30.0,2.6229748725891113,8.375883102416992,-117.27877044677734,-117.27877044677734
3651020000.0,-30.0,2.6231932640075684,8.376605987548828,-118.02800750732422,-118.02800750732422
3651060000.0,-30.0,2.6146113872528076,8.348143577575684,-118.42896270751953,-118.42896270751953
3651100000.0,-30.0,2.611727237701416,8.338556289672852,-119.09244537353516,-119.09244537353516
3651140000.0,-30.0,2.6090288162231445,8.329577445983887,-119.59037017822266,-119.59037017822266
3651180000.0,-30.0,2.6025619506835938,8.308021545410156,-120.29461669921875,-120.29461669921875
3651220000.0,-30.0,2.6001200675964355,8.299867630004883,-121.0196304321289,-121.0196304321289
3651260000.0,-30.0,2.6003127098083496,8.300511360168457,-121.62052154541016,-121.62052154541016
3651300000.0,-30.0,2.5949783325195312,8.282674789428711,-122.25042724609375,-122.25042724609375
3651340000.0,-30.0,2.5932717323303223,8.276960372924805,-122.8626708984375,-122.8626708984375
3651380000.0,-30.0,2.589604616165161,8.264669418334961,-123.3932113647461,-123.3932113647461
3651420000.0,-30.0,2.5821831226348877,8.239740371704102,-124.02040100097656,-124.02040100097656
3651460000.0,-30.0,2.5840988159179688,8.246182441711426,-124.76233673095703,-124.76233673095703
3651500000.0,-30.0,2.58125376701355,8.236614227294922,-125.34734344482422,-125.34734344482422
3651540000.0,-30.0,2.5804479122161865,8.233902931213379,-126.13140869140625,-126.13140869140625
3651580000.0,-30.0,2.580361843109131,8.233612060546875,-126.60258483886719,-126.60258483886719
3651620000.0,-30.0,2.5774755477905273,8.223891258239746,-127.35469818115234,-127.35469818115234
3651660000.0,-30.0,2.569406032562256,8.1966552734375,-128.04100036621094,-128.04100036621094
3651700000.0,-30.0,2.5753612518310547,8.21676254272461,-128.56314086914062,-128.56314086914062
3651740000.0,-30.0,2.569483995437622,8.196918487548828,-129.2359619140625,-129.2359619140625
3651780000.0,-30.0,2.564737319946289,8.180858612060547,-129.86146545410156,-129.86146545410156
3651820000.0,-30.0,2.5632107257843018,8.17568588256836,-130.47654724121094,-130.47654724121094
3651860000.0,-30.0,2.55694842338562,8.154438972473145,-131.08468627929688,-131.08468627929688
3651900000.0,-30.0,2.543762683868408,8.109532356262207,-131.61380004882812,-131.61380004882812
3651940000.0,-30.0,2.541247606277466,8.100939750671387,-132.114990234375,-132.114990234375
3651980000.0,-30.0,2.5380048751831055,8.089849472045898,-132.68402099609375,-132.68402099609375
3652020000.0,-30.0,2.5406382083892822,8.098856925964355,-133.4124755859375,-133.4124755859375
3652060000.0,-30.0,2.5320870876312256,8.069573402404785,-134.18345642089844,-134.18345642089844
3652100000.0,-30.0,2.5309066772460938,8.065523147583008,-134.78176879882812,-134.78176879882812
3652140000.0,-30.0,2.5296342372894287,8.06115436553955,-135.35467529296875,-135.35467529296875
3652180000.0,-30.0,2.5253148078918457,8.046310424804688,-136.0124969482422,-136.0124969482422
3652220000.0,-30.0,2.5159151554107666,8.013919830322266,-136.5882110595703,-136.5882110595703
3652260000.0,-30.0,2.514631748199463,8.009488105773926,-137.2591552734375,-137.2591552734375
3652300000.0,-30.0,2.5141661167144775,8.007879257202148,-137.85206604003906,-137.85206604003906
3652340000.0,-30.0,2.517882823944092,8.020709991455078,-138.60003662109375,-138.60003662109375
3652380000.0,-30.0,2.515775680541992,8.01343822479248,-139.26885986328125,-139.26885986328125
3652420000.0,-30.0,2.5107243061065674,7.995980739593506,-139.83767700195312,-139.83767700195312
3652460000.0,-30.0,2.5088469982147217,7.989483833312988,-140.45541381835938,-140.45541381835938
3652500000.0,-30.0,2.5046193599700928,7.974835395812988,-141.05833435058594,-141.05833435058594
3652540000.0,-30.0,2.5022947788238525,7.966769695281982,-141.69503784179688,-141.69503784179688
3652580000.0,-30.0,2.499533176422119,7.957178115844727,-142.3990020751953,-142.3990020751953
3652620000.0,-30.0,2.4983468055725098,7.953054428100586,-142.99388122558594,-142.99388122558594
3652660000.0,-30.0,2.495197057723999,7.942097187042236,-143.65167236328125,-143.65167236328125
3652700000.0,-30.0,2.485907554626465,7.909699440002441,-144.34400939941406,-144.34400939941406
3652740000.0,-30.0,2.4761815071105957,7.875649452209473,-144.69525146484375,-144.69525146484375
3652780000.0,-30.0,2.47320818901062,7.865213394165039,-145.2958984375,-145.2958984375
3652820000.0,-30.0,2.468461513519287,7.848527431488037,-145.8512420654297,-145.8512420654297
3652860000.0,-30.0,2.4692494869232178,7.851299285888672,-146.65907287597656,-146.65907287597656
3652900000.0,-30.0,2.472440242767334,7.862516403198242,-147.39089965820312,-147.39089965820312
3652940000.0,-30.0,2.4658005237579346,7.839158535003662,-148.0063018798828,-148.0063018798828
3652980000.0,-30.0,2.4576425552368164,7.810374736785889,-148.543701171875,-148.543701171875
3653020000.0,-30.0,2.4552831649780273,7.802031993865967,-149.27078247070312,-149.27078247070312
3653060000.0,-30.0,2.452800989151001,7.793245792388916,-149.74285888671875,-149.74285888671875
3653100000.0,-30.0,2.445866823196411,7.768656253814697,-150.3352508544922,-150.3352508544922
3653140000.0,-30.0,2.441964626312256,7.754787445068359,-151.1289520263672,-151.1289520263672
3653180000.0,-30.0,2.446655035018921,7.771454811096191,-151.79563903808594,-151.79563903808594
3653220000.0,-30.0,2.447159767150879,7.7732462882995605,-152.44244384765625,-152.44244384765625
3653260000.0,-30.0,2.4371750354766846,7.737734317779541,-153.02952575683594,-153.02952575683594
3653300000.0,-30.0,2.440627098083496,7.750028133392334,-153.6470184326172,-153.6470184326172
3653340000.0,-30.0,2.4320948123931885,7.71960973739624,-154.30836486816406,-154.30836486816406
3653380000.0,-30.0,2.431114912033081,7.716109752655029,-154.9444580078125,-154.9444580078125
3653420000.0,-30.0,2.4255857467651367,7.6963324546813965,-155.5493927001953,-155.5493927001953
3653460000.0,-30.0,2.4188108444213867,7.672038555145264,-156.16246032714844,-156.16246032714844
3653500000.0,-30.0,2.4201104640960693,7.676703453063965,-156.8065948486328,-156.8065948486328
3653540000.0,-30.0,2.4169466495513916,7.665341377258301,-157.48789978027344,-157.48789978027344
3653580000.0,-30.0,2.402512788772583,7.613314628601074,-157.89024353027344,-157.89024353027344
3653620000.0,-30.0,2.3995587825775146,7.602627277374268,-158.48727416992188,-158.48727416992188
3653660000.0,-30.0,2.390920877456665,7.5713043212890625,-159.04757690429688,-159.04757690429688
3653700000.0,-30.0,2.393436908721924,7.580440044403076,-159.75840759277344,-159.75840759277344
3653740000.0,-30.0,2.389578104019165,7.566424369812012,-160.4770050048828,-160.4770050048828
3653780000.0,-30.0,2.383709669113159,7.545067310333252,-161.1544952392578,-161.1544952392578
3653820000.0,-30.0,2.3854877948760986,7.551543712615967,-161.6786651611328,-161.6786651611328
3653860000.0,-30.0,2.385765552520752,7.552555084228516,-162.34368896484375,-162.34368896484375
3653900000.0,-30.0,2.370652675628662,7.497358798980713,-162.8946990966797,-162.8946990966797
3653940000.0,-30.0,2.36686110496521,7.483455657958984,-163.53382873535156,-163.53382873535156
3653980000.0,-30.0,2.3728256225585938,7.505316734313965,-164.16990661621094,-164.16990661621094
3654020000.0,-30.0,2.369798421859741,7.494228839874268,-164.97076416015625,-164.97076416015625
3654060000.0,-30.0,2.366231679916382,7.481144905090332,-165.6492919921875,-165.6492919921875
3654100000.0,-30.0,2.36285400390625,7.468737602233887,-166.2694549560547,-166.2694549560547
3654140000.0,-30.0,2.3617913722991943,7.4648308753967285,-166.8814239501953,-166.8814239501953
